Feature,Feature2,Peak.Duration,Vehicle.Speed..mph.,Peak.Z.Accel,Peak.Lat.Accel,Peak.Long.Accel,Front.Slip,Right.Slip,Left.Slip,Direction,MLT1.Feature,MLT2.Feature,File,Date,,,,,,,,,,,,
B3,P3,0.344,37.4802306748786,4.85635359424151,1.24947581692659,3.23778911694382,2.36035430010554,0.435458572184985,4.75188746752177,Left1,Type2,N/A,Cal_EL1000Avg_3539,20180709,,,,,,,,,,,,
B3,P3,0.333,38.2894684712223,5.14950970511936,3.17367198146294,3.01766625754559,2.40890581779581,0.384985642281554,4.91438546866848,Left1,Type2,N/A,Cal_EL1000Avg_3539,20180709,,,,,,,,,,,,
B3,P3,0.329,39.116998347008,4.41266302685706,2.21648173971036,3.52370061798668,2.25652802125494,0.556131943570315,4.80575316074584,Left1,Type2,N/A,Cal_EL1000Avg_4044,20180709,,,,,,,,,,,,
B3,P3,0.321,40.4343526403521,4.7917815582798,3.00944732986747,2.64443716683413,2.53938673693276,0.539409559173583,4.77244704397209,Left1,Type2,N/A,Cal_EL1000Avg_4044,20180709,,,,,,,,,,,,
B3,P3,0.279,44.8842487389063,4.20747027740053,1.99332263779101,2.08036820735732,2.03430596422807,0.363631241996577,2.63272928949695,Left1,Type2,N/A,Cal_EL1000Avg_4044,20180709,,,,,,,,,,,,
B3,P3,0.306,42.8895306522629,4.60572231597931,2.77211950605036,3.3024058507196,2.18090917810554,0.451157291307962,3.76368161251584,Left1,Type2,N/A,Cal_EL1000Avg_4044,20180709,,,,,,,,,,,,
B3,P3,0.257,46.2851823046457,4.12404526740217,1.66167298039494,3.09022558015317,2.64025141462083,0.409850815337074,2.86113480368328,Left1,Type2,N/A,Cal_EL1000Avg_4549,20180709,,,,,,,,,,,,
B3,P3,0.27,47.1762534943072,4.39910018845113,2.49408846156202,3.75864180467543,1.66086199617723,0.3330337216742,2.16777802315147,Left1,Type2,N/A,Cal_EL1000Avg_4549,20180709,,,,,,,,,,,,
B3,P3,0.272,46.2725968629097,4.33701128462983,1.51673371205981,2.23453614190069,1.79657026995656,0.379762818797606,2.13789141959025,Left1,Type2,N/A,Cal_EL1000Avg_4549,20180709,,,,,,,,,,,,
B3,P3,0.354,48.8744216589936,3.96666856249504,3.77762446946619,3.58506033685306,2.23324576555428,0.655959851169602,2.71710107278403,Left1,Type2,N/A,Cal_EL1000Avg_4549,20180709,,,,,,,,,,,,
B3,P3,0.244,50.9872696034437,3.71484823673798,1.95103916916435,2.03359510083293,1.90768758184778,0.417189768919015,2.47945701904669,Left1,Type2,N/A,Cal_EL1000Avg_4549,20180709,,,,,,,,,,,,
B3,P3,0.259,49.197403874832,4.37587733975002,2.8428203492801,0.816610419756306,1.50787130945052,0.456567142707799,2.05821315607804,Left1,Type2,N/A,Cal_EL1000Avg_5054,20180709,,,,,,,,,,,,
B3,P3,0.255,52.8666977630208,3.99993565088612,2.11197064775113,5.32050006916085,1.98868541005154,0.327576809851944,2.61238637716772,Left1,Type2,N/A,Cal_EL1000Avg_5054,20180709,,,,,,,,,,,,
B3,P3,0.227,51.1673474788876,4.24607602028525,2.55401328304404,4.55868509022635,1.59846510445175,0.260018286805895,2.13683204295524,Left1,Type2,N/A,Cal_EL1000Avg_5054,20180709,,,,,,,,,,,,
B3,P3,0.217,53.16020671283,4.38694195982204,2.01513444614947,4.72351262352222,1.2261433921789,0.108090307869345,2.21154818715631,Left1,Type2,N/A,Cal_EL1000Avg_5054,20180709,,,,,,,,,,,,
B3,P3,0.212,54.3578341023862,4.28948461904027,1.51408387529903,3.77890522592429,1.07633344846469,0.446937717675657,1.62783018871538,Left1,Type1,N/A,Cal_EL1000Avg_5560,20180709,,,,,,,,,,,,
B3,P3,0.18,56.4056114698782,4.05940979530188,1.60240194891027,0.952251641247156,1.67066834073955,0.146851024630033,1.64576355961234,Left1,Type2,N/A,Cal_EL1000Avg_5560,20180709,,,,,,,,,,,,
B3,P3,0.144,58.726359841904,4.02539304285168,1.36922582444415,1.85387661456743,1.24235138486277,0.15712006695315,1.58731801040223,Left1,Type1,N/A,Cal_EL1000Avg_5560,20180709,,,,,,,,,,,,
B3,P3,0.173,58.8132542460644,4.04679534770793,2.37651018378897,2.5068111910604,1.71693844066105,0.122796688590428,1.65825635335434,Left1,Type2,N/A,Cal_EL1000Avg_5560,20180709,,,,,,,,,,,,
B3,P3,0.17,60.94897537132,3.87530855244374,1.48293566314045,0.426750009410574,1.54718839303627,0.267058635863724,1.88162171506593,Left1,Type1,N/A,Cal_EL1000Avg_5560,20180709,,,,,,,,,,,,
B4,P4,1.226,4.70464144869383,2.05145072585657,1.61373061356992,0.813944048129297,0.73387531065695,0.0882452674237757,0.594558869355672,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P4,1.153,5.69529116071323,2.17785174733708,1.94043108379627,0.891121518512884,0.7853339341723,0.138881244946727,0.683963451222472,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P4,1.404,7.45244963973529,2.33046338508559,2.18832018081199,1.38001298973096,1.30487784869422,0.267133437358982,1.31148120908443,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P4,1.358,8.35788467811401,2.40057599231456,2.36084734252333,1.07173635542747,1.47791939754959,0.259414927615486,1.40531230515995,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P4,1.304,8.98597236517787,2.43030816633966,2.62316377589229,1.60435271055278,1.33170958128359,0.242229687979559,1.40946494661568,Left1,Type2,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P4,1.249,10.0103822683808,2.39381301200538,2.38175280371896,1.91349442253725,1.50378753929604,0.252497570572631,1.4370364549175,Left1,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P4,1.187,10.5387026685031,2.4977454488293,2.61707725201274,1.68048591361759,1.44847187566819,0.298421548797077,1.3090836577862,Left1,Type1,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P4,0.883,12.3200718826827,2.94073662659554,3.60719686432649,2.74590243288884,2.3876365726068,0.481093228585117,2.15293702867165,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P4,0.792,13.2676661538432,3.05930894386632,3.77462554193389,3.50822911820545,2.31602962284512,0.517537857026756,2.2138141296731,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P4,0.769,13.4481513197917,3.12923452849088,3.77412023013895,2.45989268605244,2.32279589322115,0.456934356766893,2.28391241709672,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P4,0.561,14.5840064752409,3.07782029859069,3.27236293958962,3.47336131588006,2.38593251369209,0.325025707412761,2.34162806369912,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P4,0.578,16.2877342302072,2.43964809423566,3.2637492960568,2.17994649348155,1.73899684212976,0.339441101293961,1.78947897608236,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P4,0.544,17.3246746175414,2.29252227627722,2.86582078484943,1.90309939425204,1.52480721310273,0.228675442743196,1.51883127971351,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P4,0.574,17.8007062825654,2.39250111128266,2.82094141162995,1.99743870089073,1.39049568480617,0.248181911311912,1.36660604096725,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P4,0.554,18.5973768066153,2.43530938804751,3.12176444587959,1.32886166891044,1.41664049262024,0.204057029341297,1.31178344344046,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P4,0.548,19.4788143739822,2.50036255644452,2.80802158620182,2.06171327230728,1.31281720565659,0.270929400423615,1.29484134941461,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P4,0.497,21.1112136411638,2.54948294857775,3.2317515653336,3.81089611911652,1.23216315125798,0.276785001008228,1.2352464419499,Left1,Type1,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P4,0.423,24.7030551778921,2.88756528506961,3.79028064599988,4.37836708894795,1.55264759272847,0.648163008583669,3.02773549717079,Left4,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P4,0.489,21.737216209295,2.63026703347637,3.37874381965986,3.60141442564341,1.29791519994328,0.359627531096534,1.39722812863737,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P4,0.473,22.6822851584165,2.68270052094254,2.98555242267109,2.65217392041385,1.3790419498222,0.361172859502353,2.1050882764895,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P4,0.444,23.9634369054142,2.79373485062138,2.54967909539698,2.67126936251041,1.29114126066363,0.45342580861758,2.30391824836034,Left1,Type1,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P4,0.43,25.1704624942765,3.12292059747902,3.55953129796745,1.97961672374109,1.50162544999414,0.389198688241854,2.46383213168923,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P4,0.432,24.7774065158882,2.94556804402517,3.28175564139539,3.38333094757278,1.69842315204353,0.462463647766377,2.87518336409897,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P4,0.444,25.4785754254186,3.17098757110912,3.91227794790762,4.06694083279425,1.74192047230875,0.550577885844107,2.71951063983451,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P4,0.539,26.706059969338,3.87390091974326,4.61997084492475,3.95402391504523,1.69654868257602,0.391988738821051,2.82866693411287,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P4,0.527,27.3446018260748,3.75395704480238,3.86382392606102,4.10997319357958,1.98852527834126,0.609424321912998,3.3310067213645,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P4,0.381,28.7974798746711,4.04019503149706,4.05010930792276,4.26147772768654,2.07091196829431,0.348998023140532,3.11941951509247,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P4,0.468,29.6668820184964,4.65662318566513,4.78389445701289,4.18310316531626,2.33419842408561,0.412656005236698,2.82433828394209,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B4,P4,0.39,31.623062225383,5.21423544062526,3.63807427555511,4.70439137105431,2.18097406982834,0.424002583260595,3.6520010152109,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B4,P4,0.393,31.6606570057973,5.16025156617792,3.56461435258125,3.93151832072944,1.93816646722512,0.482644653101214,3.16206782551615,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B4,P4,0.392,31.6828412198009,5.14962353633126,3.96056395356403,4.11276814508513,2.29164711309442,0.412212486433201,3.07221285203341,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B4,P4,0.486,34.90712250243,5.54231781070872,3.15712832984245,4.88899240667869,2.21525104793486,0.444567612059138,4.57110062778279,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B4,P5,1.215,3.63649810502068,1.87853518384038,1.41192977953332,0.880152350058926,0.680141625317891,0.126289989707056,0.589653347158592,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P5,1.497,4.86073922416282,2.50655158023614,2.1625566094756,1.43562027715775,0.904116574425357,0.135244850062327,0.812752706496573,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P5,1.482,6.85797338918376,2.91266537887459,2.31983605717085,0.84085543655117,1.33597619179718,0.217412038001044,1.33627672044981,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P5,1.132,6.21172729493069,2.69557853283515,2.30665909310461,1.48760979677648,0.991163833991261,0.155242928094793,0.876877738354484,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P5,1.658,7.81305079678831,3.1346506248373,2.46823221715138,1.46185358639163,1.54415956789156,0.280351338580694,1.44448684465569,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P5,1.55,8.77668549687355,3.12326226015324,2.94203426511325,1.84641048482931,1.82958075476404,0.253685009669429,1.81957431577513,Left1,Type2,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B4,P5,1.255,9.96696344305556,3.15941260063287,3.16883873632004,2.26138371252792,2.00945135514301,0.385790913331386,1.85162771243428,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P5,1.075,11.1060878779172,3.68552493791073,3.41247744245082,3.04180783453991,2.6462807890256,0.512293613189314,2.44308984497096,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P5,0.86,12.2065029684626,3.95212388038589,4.3677653129475,4.02101021966205,2.65308683713521,0.532336771864861,2.48427767368451,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P5,0.829,13.1717837477913,4.24856777671739,4.18822553455808,3.84512166025321,3.00029561089691,0.579410516661178,2.8228344650141,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P5,0.646,14.0201522175423,3.74807717793244,5.02935888197957,3.10389343878764,2.64382596702983,0.561455645836695,2.36677224949482,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B4,P5,0.61,15.0429995535691,3.64129898658841,5.59997462063034,3.64940886294892,2.58449454225909,0.519802433772451,2.56931860982192,Left4,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P5,0.568,15.5967741993764,3.40542106958237,4.13122404162354,3.57484139545796,2.66051970732251,0.526694002107704,2.66452183024195,Left4,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P5,0.558,17.3408224152143,2.53544768202735,3.35959609250934,2.99485690054589,2.08001787284319,0.475716822721144,2.14543446930598,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P5,0.536,17.6191659101517,2.5229186162161,3.92705800410698,2.33125079779359,2.13458637910643,0.408687705332832,2.30335564230859,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P5,0.527,18.3107452382246,2.55758416222009,3.24556893162335,2.83209899376009,2.16888037484862,0.396636352971872,2.12933591429305,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B4,P5,0.542,19.8073919037577,3.03523307308482,3.86337071937359,3.16597584847957,2.10666959316935,0.453422179060826,2.11919232492066,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P5,0.477,20.7404422866619,2.66110356086175,3.48031276864185,3.45710390599934,2.28317303622404,0.475165186647821,2.38848718960149,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P5,0.566,23.6919554089819,3.53713628960524,3.13211267344837,3.49208020003604,2.45657902858466,0.552421411391186,2.56236839313143,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P5,0.459,21.7782636716102,2.87690739366295,4.72636342122046,3.23209535200867,1.89809302715677,0.443220400752156,2.24123897781451,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P5,0.451,22.637726314487,2.99659916090645,4.44332537694964,3.82507315824257,1.98169813996638,0.507194837872186,2.17207112917333,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P5,0.431,24.0155184143939,3.72846930889524,5.43706056664714,4.0628725574672,2.37410620611531,0.486138362994014,2.56126814833523,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B4,P5,0.441,25.5064511740969,4.51226253961236,4.66627777350693,2.52471953089166,2.58270399400225,0.450257032146579,2.87275202300675,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P5,0.546,24.0253379225032,3.53603934744594,3.8167744525762,4.11032049741986,2.519674031983,0.628779181808658,2.54139856245028,Left4,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P5,0.41,24.7121911652882,3.80292251799679,4.89128007519201,4.1149829305412,2.48844436362193,0.473931136741921,2.78509571623488,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P5,0.499,26.0552083155456,4.94739480993576,5.12276635761034,4.5104644883093,2.90623461668865,0.450434122181567,3.00888276200626,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P5,0.469,26.7086822859097,5.03609850935514,5.70847847971458,4.59180212959903,2.4939518449379,0.393140348546135,3.22893968933205,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P5,0.547,28.7268530223336,5.59142837954915,5.62852299620785,3.84260131660363,2.47838336083782,0.448097063253528,2.69768670065884,Left1,Type2,N/A,Cal_EL1000Avg_2529,20180709,,,,,,,,,,,,
B4,P5,0.463,29.969195509244,6.08759044685187,5.02155257174299,3.89113901497649,2.68754540293204,0.604149598467901,2.85370049563175,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B4,P5,0.465,31.370591820337,6.61272616385403,2.63907493384708,4.77950641913664,2.92131589732725,0.675630013184226,3.30142463700073,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B4,P5,0.464,31.4714626369947,6.54561502547257,2.65321114193504,2.30352839269776,2.67283909718079,0.416688590242684,2.99427531287784,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B4,P5,0.458,31.578799234895,6.8522083418848,3.44357580618784,3.0474359104249,2.71519502761863,0.39236320398274,3.34624907975995,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B4,P5,0.381,34.6607067231645,6.87280648923433,2.71846212883775,3.60401977453054,2.49887441666708,0.532545272661613,3.99847008054614,Left1,Type2,N/A,Cal_EL1000Avg_3034,20180709,,,,,,,,,,,,
B5,P6,1.306,4.07788980019086,2.32404977192264,2.06766866743013,0.78179572381445,0.814460410001815,0.11042210697794,0.71506914758738,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P6,1.449,4.93435006702172,2.80157252398334,2.58110330164153,0.983485857635313,1.07575991930077,0.200088213656692,0.981766144502402,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P6,1.183,5.94314135521383,3.00941218950159,2.65577806054486,1.3644203414823,1.02353212216897,0.189053591874549,1.04101154438605,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P6,1.512,6.96113039926584,3.11033909292337,2.50587343803847,0.96009008733027,1.34487621851776,0.248131603022647,1.32101708837757,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P6,1.67,8.16519912458369,3.43958601614394,3.16966038201931,2.16260812405474,2.03550215975297,0.373574389829155,1.88404215325206,Left4,Type2,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P6,1.651,8.46260290378289,3.41957521682313,3.34685102471096,2.37470754009808,1.88196167815351,0.251539351771107,1.7561720390068,Left1,Type2,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P6,1.25,10.1947188275868,3.67230345318184,3.43372397053028,2.31785431062048,2.17904512356619,0.400993379827405,2.05835028397393,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P6,1.208,10.8450816144401,3.81588093660654,4.37030759724835,2.56784556017233,2.37685464068763,0.50567331178494,2.15523964358455,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P6,0.926,11.9463093811818,4.10267458385733,4.45558649627134,3.83931114912005,2.81606099913851,0.576879757988759,2.54771219461284,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P6,0.864,12.9233708288934,4.41532424777081,3.60545715981316,3.93061912986452,3.05401625359381,0.603097196938067,2.76294557268364,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P6,0.836,13.5887267445002,4.62756187144846,3.26986419337906,4.32988552295293,3.17141785239309,0.569228498238399,2.915990040938,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P6,0.647,14.9171034939856,4.79183178433201,5.12816643558731,3.72982218828694,3.23081741864897,0.493470530144681,3.13073312451153,Left4,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P6,0.634,16.213189610083,3.66552523589123,3.90351653703133,3.35722433365111,2.62082736401814,0.54466894956931,2.53989655389994,Left4,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P6,0.62,16.9562038716293,3.52747895323462,4.44104062229284,2.82825507140365,2.33688354543067,0.442570472541196,2.41544540429635,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P6,0.593,17.2862317347199,3.76141240880887,5.89607119981516,3.43100645579654,2.2666025551041,0.391873328974394,2.25119702846677,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P6,0.573,19.5171839834236,3.61739034873815,4.81694770499025,1.98276205654604,2.21523620192804,0.390160787402461,2.07155711164314,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P6,0.573,19.2738129171729,4.00581976646235,3.97776919473352,2.86071205061315,2.24296263898449,0.397039123874685,2.32214162908011,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B5,P6,0.548,20.6733518477668,4.17438077388565,4.73155258435894,2.81689602913966,2.29822206643022,0.354320313547642,2.34315625275607,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B5,P6,0.572,22.911063435839,3.94548438795293,3.89209866504299,3.51968624024916,2.49826918153357,0.305973244354835,2.72397365466191,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B5,P6,0.587,21.7096486948452,4.09109649133682,4.04059707301681,3.32242445918103,2.14361895668244,0.347429157917966,2.37839145737727,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B5,P6,0.592,22.6627682440351,4.38479698209245,3.14170806597358,2.84731535370425,2.09005450467165,0.499143048373666,2.4304617014588,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B5,P6,0.585,23.678366759137,4.23715652185545,5.3509933860981,4.17245423944499,2.50464690401125,0.491716023654318,2.76110054940819,Left1,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B5,P7,1.427,3.99187590194282,2.57536942514445,1.92248558221133,1.43911111207132,0.89101692190713,0.123385319598576,0.798981528631514,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P7,1.62,4.59861293229928,3.11427670335761,2.6243098822808,1.64617887286402,1.23467579358606,0.143249687289564,1.10681413802512,Left1,Type1,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P7,1.249,6.20486943079508,3.46581962503466,3.11565201436715,1.48018971832515,1.19826265254751,0.157090273857784,1.15042477174897,Left1,Type2,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P7,1.798,6.8824567682949,3.54237164693227,3.0776624069432,1.04356175837879,1.36560203317655,0.273095272411176,1.24600264784285,Left1,Type2,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P7,1.69,8.12427729142942,4.10381765621479,3.44353091752682,1.10846004594441,2.00123875249513,0.36536935964773,1.85726495680085,Left4,Type2,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P7,1.612,9.45995002455769,4.16819302937546,4.17257732499116,1.77651222650535,2.22500410191338,0.377252033856842,2.13532207101241,Left4,Type2,N/A,Cal_EL1000Avg_49,20180709,,,,,,,,,,,,
B5,P7,1.514,10.2166094469639,4.19274656359056,4.51306369817397,3.4986092929368,2.33789627214503,0.399753651499567,2.23226659259526,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P7,1.266,11.0165585978016,4.63012881987046,3.28722647432294,3.18602220381331,3.04273669019486,0.58329172690474,2.87485556023311,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P7,0.96,12.1418280090003,5.24127768517526,3.76228340864114,3.2634360626069,3.34423193491176,0.563089832390078,3.07175277969496,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P7,0.952,12.4754654540867,5.06716665680722,4.90602377256623,3.30785200245225,3.33793686220728,0.630146619150328,3.06692873920922,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P7,0.904,14.1453173921206,5.67678856904637,5.36155397666601,3.70949737723651,3.39046990380228,0.753133622717342,3.1157490909618,Left4,Type2,N/A,Cal_EL1000Avg_1014,20180709,,,,,,,,,,,,
B5,P7,0.899,14.1663334183838,5.5012237349201,5.79473177995675,3.62057551334049,3.43469613325,0.639459694054135,3.18733092919173,Left4,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P7,0.824,15.6862042624973,5.54253864088687,5.99099188408775,4.16030682009602,3.51254244595037,0.744186761249535,3.24117038291418,Left4,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P7,0.646,16.3634407293635,4.9924591620263,6.17632772858455,4.37897747218236,3.66153661838205,0.644641641946091,3.51857752240964,Left4,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P7,0.934,17.5500169122018,4.92258660845338,4.01871251683495,4.56146479130632,3.18063634528866,0.545758730970389,3.11591877768119,Left4,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P7,0.591,18.5681703076746,4.87316018838209,3.10658970994605,3.40132258216921,3.16272992768409,0.467949353250199,3.23994207938497,Left1,Type2,N/A,Cal_EL1000Avg_1519,20180709,,,,,,,,,,,,
B5,P7,0.837,19.7370486102759,5.08060268340076,5.9506418449903,4.33845743712205,3.297410653902,0.542506470818983,3.3461226354717,Left4,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B5,P7,0.587,20.7081915249484,4.77237293287694,5.11594534198447,4.43079358891936,3.3123910098909,0.661338293524785,3.34006069347404,Left4,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B5,P7,0.593,22.4612647988047,4.81855849180839,5.89378289295806,4.85535294962832,3.53956633101751,0.649314453733104,3.67961891400747,Left4,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
B5,P7,0.584,21.708298470607,5.00254983514822,5.46356825856959,4.62310999656096,3.47325292098444,0.859914827834511,3.50900918628833,Left4,Type2,N/A,Cal_EL1000Avg_2024,20180709,,,,,,,,,,,,
